ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:907
18213776,2016-06-02 12:24:00,677D - Vanya and Treasure,GNU C++11,Time limit exceeded on test 16,1500 ms,9200 KB
18213715,2016-06-02 12:20:43,677D - Vanya and Treasure,GNU C++11,Runtime error on test 11,15 ms,6600 KB
18212985,2016-06-02 11:30:55,677D - Vanya and Treasure,GNU C++11,Runtime error on test 11,15 ms,3000 KB
17969452,2016-05-17 18:30:02,675E - Trains and Statistic,GNU C++11,Accepted,78 ms,5300 KB
17969187,2016-05-17 18:12:03,675E - Trains and Statistic,GNU C++11,Wrong answer on test 4,15 ms,5200 KB
17924537,2016-05-15 23:03:35,475D - CGCDSSQ,GNU C++11,Accepted,296 ms,14600 KB
17924206,2016-05-15 22:26:27,475D - CGCDSSQ,GNU C++11,Time limit exceeded on test 11,2000 ms,12800 KB
17924145,2016-05-15 22:19:11,475D - CGCDSSQ,GNU C++11,Time limit exceeded on test 11,2000 ms,12800 KB
17872509,2016-05-12 11:51:32,633E - Startup Funding,GNU C++11,Accepted,951 ms,182100 KB
17872399,2016-05-12 11:43:27,633E - Startup Funding,GNU C++11,Wrong answer on test 7,1107 ms,182200 KB
17872332,2016-05-12 11:37:23,633E - Startup Funding,GNU C++11,Accepted,966 ms,182200 KB
17872250,2016-05-12 11:31:01,633E - Startup Funding,GNU C++11,Wrong answer on test 3,15 ms,182100 KB
17872232,2016-05-12 11:29:38,633E - Startup Funding,GNU C++11,Accepted,982 ms,182200 KB
17872190,2016-05-12 11:26:09,633E - Startup Funding,GNU C++11,Accepted,1965 ms,182200 KB
17872062,2016-05-12 11:14:56,633E - Startup Funding,GNU C++11,Wrong answer on test 7,1964 ms,182100 KB
17871994,2016-05-12 11:10:23,633E - Startup Funding,GNU C++11,Wrong answer on test 7,2012 ms,182100 KB
17871968,2016-05-12 11:08:11,633E - Startup Funding,GNU C++11,Time limit exceeded on test 3,3000 ms,182100 KB
17871870,2016-05-12 10:59:54,633E - Startup Funding,GNU C++11,Wrong answer on test 7,936 ms,182100 KB
17871737,2016-05-12 10:48:43,633E - Startup Funding,GNU C++11,Wrong answer on test 7,920 ms,182200 KB
17871685,2016-05-12 10:42:52,633E - Startup Funding,GNU C++11,Wrong answer on test 7,889 ms,182200 KB
17871665,2016-05-12 10:41:45,633E - Startup Funding,GNU C++11,Compilation error,0 ms,0 KB
17871479,2016-05-12 10:25:57,633E - Startup Funding,GNU C++11,Wrong answer on test 7,967 ms,182100 KB
17871271,2016-05-12 10:05:46,633E - Startup Funding,GNU C++11,Wrong answer on test 7,951 ms,182100 KB
17866678,2016-05-12 01:06:07,633E - Startup Funding,GNU C++11,Wrong answer on test 7,966 ms,182100 KB
17866667,2016-05-12 01:04:02,633E - Startup Funding,GNU C++11,Memory limit exceeded on test 1,15 ms,262100 KB
17856646,2016-05-11 20:39:47,671B - Robin Hood,GNU C++11,Accepted,155 ms,4100 KB
17852500,2016-05-11 20:04:27,671A - Recycling Bottles,GNU C++11,Accepted,139 ms,9200 KB
17840968,2016-05-11 12:33:13,633G - Yash And Trees,GNU C++11,Accepted,951 ms,76100 KB
17840942,2016-05-11 12:30:32,633G - Yash And Trees,GNU C++11,Wrong answer on test 3,140 ms,10300 KB
17840741,2016-05-11 12:00:14,633G - Yash And Trees,GNU C++11,Wrong answer on test 3,311 ms,71000 KB
17840420,2016-05-11 11:23:32,633G - Yash And Trees,GNU C++11,Time limit exceeded on test 4,4000 ms,72400 KB
17840382,2016-05-11 11:19:30,633G - Yash And Trees,GNU C++11,Wrong answer on test 3,3104 ms,71000 KB
